51,40,39250
56803,279/2017-A-5,53544,100.00,0.00,24/05/2018,13:30:01,20018,Y
56279,273/2017-B-20,52947,400.00,0.00,24/05/2018,13:31:52,20019,Y
53065,155/2017-A-12,30339,500.00,0.00,24/05/2018,13:48:09,20020,Y
48504,19/2017-A-12,27878,200.00,0.00,24/05/2018,13:51:52,20021,Y
50863,109/2017-A-6,27878,200.00,0.00,24/05/2018,13:52:28,20022,Y
54692,222/2017-A-14,27878,200.00,0.00,24/05/2018,13:52:58,20023,Y
59695,53/18-B-18,56612,100.00,0.00,24/05/2018,13:56:27,20024,Y
54944,229/2017-B-20,51574,200.00,0.00,24/05/2018,14:00:56,20025,Y
50848,106/2017-B-7,23217,100.00,0.00,24/05/2018,14:01:30,20026,Y
49521,45/2017-A-13,19286,200.00,0.00,24/05/2018,14:02:01,20027,Y
54693,222/2017-A-15,2132,200.00,0.00,24/05/2018,14:14:18,20028,Y
44501,222/2016-A-10,19677,7900.00,0.00,24/05/2018,14:20:26,20029,Y
59594,55/18-A-8,19677,11700.00,0.00,24/05/2018,14:24:10,20030,Y
43153,75/2016-A-18,25022,1000.00,0.00,24/05/2018,14:29:30,20031,Y
41215,159/2015-B-12,6941,3200.00,0.00,24/05/2018,14:41:32,20032,Y
51024,118/2017-A-8,29372,200.00,0.00,24/05/2018,14:55:41,20033,Y
44280,189/2016-A-15,6348,500.00,0.00,24/05/2018,15:01:20,20034,Y
50971,100/2017-A-16,6853,5000.00,0.00,24/05/2018,15:04:20,20035,Y
55792,243/2017-A-15,52395,500.00,0.00,24/05/2018,15:07:19,20036,Y
46865,153/2016-B-14,5240,500.00,0.00,24/05/2018,15:27:21,20037,Y
50116,72/2017-A-12,28698,500.00,0.00,24/05/2018,15:32:17,20038,Y
52267,162/2017-B-3,2499,200.00,0.00,24/05/2018,15:37:00,20039,Y
50115,72/2017-A-9,2499,300.00,0.00,24/05/2018,15:37:48,20040,Y
40511,112/2015-A-6,22964,150.00,0.00,24/05/2018,15:39:24,20041,Y
55912,02/18-A-4,52532,200.00,0.00,24/05/2018,15:42:30,20042,Y
51760,125/2017-A-13,29772,500.00,0.00,24/05/2018,15:49:39,20043,Y
49480,43/2017-A-22,28439,500.00,0.00,24/05/2018,15:52:13,20044,Y
56173,225/17-A-15,52818,100.00,0.00,24/05/2018,16:28:35,20045,Y
56176,225/17-A-14,52820,100.00,0.00,24/05/2018,16:29:40,20046,Y
60007,53/18-A-14,20492,500.00,0.00,24/05/2018,16:39:44,20047,Y
44211,122/2016-B-21,19087,200.00,0.00,24/05/2018,16:44:53,20048,Y
46999,166/2016-A-13,2420,1000.00,0.00,24/05/2018,16:49:10,20049,Y
47417,175/2016-A-3,4061,500.00,0.00,24/05/2018,16:55:56,20050,Y
51173,126/2017-A-7,2792,300.00,0.00,24/05/2018,16:58:22,20051,Y
52259,191/2017-A-13,18963,500.00,0.00,24/05/2018,17:04:25,20052,Y
56970,234/17-A-9,53717,200.00,0.00,24/05/2018,17:14:14,20053,Y
52558,155/2017-B-12,28798,100.00,0.00,24/05/2018,17:15:28,20054,Y
49233,84/2017-B-4,28798,100.00,0.00,24/05/2018,17:16:00,20055,Y
56774,272/2017-A-4,53521,200.00,0.00,24/05/2018,17:27:28,20056,Y
57284,273/2017-B-19,25887,200.00,0.00,24/05/2018,17:29:15,20057,Y
