542,81,76610
54170,222/2017-A-4,18157,200.00,0.00,06/06/2018,12:57:01,20025,Y
55591,254/2017-B-20,52179,200.00,0.00,06/06/2018,13:01:19,20026,Y
56053,211/17-A-11,52703,200.00,0.00,06/06/2018,13:04:41,20027,Y
58323,08/2018-A-12,55220,1000.00,0.00,06/06/2018,13:07:42,20028,Y
53280,184/2017-A-23,19018,100.00,0.00,06/06/2018,13:17:31,20029,Y
51773,123/2017-A-10,13179,2000.00,0.00,06/06/2018,13:23:59,20030,Y
58728,18/18-A-7,14478,1000.00,0.00,06/06/2018,13:29:18,20031,Y
50235,73/2017-A-25,28922,300.00,0.00,06/06/2018,13:29:46,20032,Y
58771,33/18-A-24,55734,300.00,0.00,06/06/2018,13:32:01,20033,Y
55854,187/17-A-12,52435,200.00,0.00,06/06/2018,13:36:16,20034,Y
40421,140/2015-A-26,19011,1500.00,0.00,06/06/2018,13:38:32,20035,Y
54480,157/17-A-15,51123,1000.00,0.00,06/06/2018,13:43:26,20036,Y
54990,217/2017-A-16,51616,300.00,0.00,06/06/2018,13:48:14,20037,Y
60631,36/2018-A-10,51616,300.00,0.00,06/06/2018,13:48:39,20038,Y
58777,28/18-A-10,55743,200.00,0.00,06/06/2018,13:52:10,20039,Y
50132,69/2017-A-7,28605,150.00,0.00,06/06/2018,13:55:09,20040,Y
63109,TF25M01L-1090936,59933,2000.00,0.00,06/06/2018,14:26:15,20041,Y
47261,284/2016-A-10,8739,400.00,0.00,06/06/2018,14:27:34,20042,Y
61362,92/18-B-22,58170,150.00,0.00,06/06/2018,14:28:10,20043,Y
44533,222/2016-A-14,25994,300.00,0.00,06/06/2018,14:34:24,20044,Y
61073,77/18-A-16,57875,3080.00,0.00,06/06/2018,14:40:20,20045,Y
60777,77/18-B-20,57647,1540.00,0.00,06/06/2018,14:41:19,20046,Y
48680,29/2017-A-14,28034,300.00,0.00,06/06/2018,14:46:11,20047,Y
56848,241/17-B-12,24056,200.00,0.00,06/06/2018,15:03:43,20048,Y
53652,183/2017-A-19,21473,10000.00,0.00,06/06/2018,15:06:18,20049,Y
61168,85/18-A-12,57974,600.00,0.00,06/06/2018,15:09:23,20050,Y
59754,173/17-A-34,56482,100.00,0.00,06/06/2018,15:12:13,20051,Y
59753,217/2017-A-17,56482,300.00,0.00,06/06/2018,15:13:09,20052,Y
48021,06/2017-A-5,27353,200.00,0.00,06/06/2018,15:15:04,20053,Y
47773,187/2016-A-11,27409,400.00,0.00,06/06/2018,15:17:03,20054,Y
52119,146/2017-A-4,15200,200.00,0.00,06/06/2018,15:19:12,20055,Y
48141,10/2017-A-15,23700,250.00,0.00,06/06/2018,15:20:47,20056,Y
51502,120/2017-A-7,13857,500.00,0.00,06/06/2018,15:24:46,20057,Y
59892,55/18-A-15,28031,500.00,0.00,06/06/2018,15:28:31,20058,Y
51501,125/2017-A-5,14342,1000.00,0.00,06/06/2018,15:34:18,20059,C
51501,125/2017-A-5,14342,2000.00,0.00,06/06/2018,15:35:26,20060,Y
53751,189/2017-A-15,50675,200.00,0.00,06/06/2018,15:42:12,20061,Y
61074,77/18-B-24,57877,1540.00,0.00,06/06/2018,15:49:47,20062,Y
61075,77/18-B-23,57879,1540.00,0.00,06/06/2018,15:50:16,20063,Y
58231,285/2017-A-15,25374,750.00,0.00,06/06/2018,15:58:01,20064,Y
58230,285/2017-A-14,25374,750.00,0.00,06/06/2018,15:58:52,20065,Y
62001,66/2018-A-20,26801,1000.00,0.00,06/06/2018,16:01:34,20066,Y
49049,37/2017-A-13,14259,400.00,0.00,06/06/2018,16:04:28,20067,Y
51399,105/2017-A-4,29240,400.00,0.00,06/06/2018,16:05:17,20068,Y
47839,189/16-A-16,13738,400.00,0.00,06/06/2018,16:13:56,20069,Y
56235,256/2017-A-9,13040,400.00,0.00,06/06/2018,16:14:25,20070,Y
50118,72/2017-A-7,24945,800.00,0.00,06/06/2018,16:15:11,20071,Y
48683,29/2017-A-17,27911,300.00,0.00,06/06/2018,16:16:46,20072,Y
46844,163/2016-A-10,8350,2000.00,0.00,06/06/2018,16:21:27,20073,Y
59630,46/2018-A-5,8255,1000.00,0.00,06/06/2018,16:28:19,20074,Y
49865,58/2017-B-4,26496,200.00,0.00,06/06/2018,16:31:21,20075,Y
62035,114/18-A-3,58851,300.00,0.00,06/06/2018,16:33:06,20076,Y
53228,61/2017-A-7,19558,15000.00,0.00,06/06/2018,16:36:29,20077,Y
48258,13/2017-B-5,11909,100.00,0.00,06/06/2018,16:39:42,20078,Y
55925,237/2017-A-9,11765,500.00,0.00,06/06/2018,16:43:33,20079,Y
56815,10/2018-A-8,18211,500.00,0.00,06/06/2018,16:47:29,20080,Y
51647,137/2017-A-17,8926,2000.00,0.00,06/06/2018,16:48:49,20081,Y
46667,155/2016-A-5,26630,200.00,0.00,06/06/2018,16:51:35,20082,Y
54195,157/17-B-5,50961,200.00,0.00,06/06/2018,16:54:49,20083,Y
53894,197/2017-A-18,25749,300.00,0.00,06/06/2018,16:59:10,20084,Y
54028,173/17-A-28,26288,200.00,0.00,06/06/2018,17:00:42,20085,Y
53922,173/17-A-27,29289,200.00,0.00,06/06/2018,17:04:20,20086,Y
59346,66/18-B-15,56251,150.00,0.00,06/06/2018,17:07:53,20087,Y
61832,282/2017-A-9,9695,400.00,0.00,06/06/2018,17:10:42,20088,Y
57645,02/2018-A-13,26680,1000.00,0.00,06/06/2018,17:14:06,20089,Y
44895,15/2016-A-17,15556,500.00,0.00,06/06/2018,17:19:47,20090,Y
52514,152/2017-A-9,11223,500.00,0.00,06/06/2018,17:26:20,20091,Y
55062,217/2017-A-20,20620,6560.00,0.00,06/06/2018,17:29:54,20092,Y
49569,46/2017-A-11,22301,600.00,0.00,06/06/2018,17:31:53,20093,Y
55693,255/2017-A-3,52305,150.00,0.00,06/06/2018,17:34:11,20094,Y
60669,72/18-A-9,9297,500.00,0.00,06/06/2018,17:43:32,20095,Y
49273,38/2017-A-12,9297,500.00,0.00,06/06/2018,17:43:58,20096,Y
46890,165/2016-A-17,21540,500.00,0.00,06/06/2018,17:45:31,20097,Y
50968,156/2017-A-6,13936,200.00,0.00,06/06/2018,17:48:19,20098,Y
51170,126/2017-A-9,11457,300.00,0.00,06/06/2018,17:49:27,20099,Y
54832,177/17-A-6,18437,300.00,0.00,06/06/2018,17:50:36,20100,Y
50805,120/2017-A-8,11539,300.00,0.00,06/06/2018,17:52:22,20101,Y
54349,221/2017-B-4,51043,200.00,0.00,06/06/2018,17:54:22,20102,Y
48920,30/2017-A-13,25723,500.00,0.00,06/06/2018,17:56:19,20103,C
54609,228/2017-A-13,25723,500.00,0.00,06/06/2018,17:57:20,20104,Y
48202,11/2017-A-2,15996,300.00,0.00,06/06/2018,18:05:32,20105,Y
